label,category,cluster,dm,text,id,seq_len,hfer_25
1,stormfront_radical,1,5.89719820872897,,,1,0.46151044964790344
1,stormfront_radical,0,12.96937249624755,,,1,0.0643685832619667
1,stormfront_radical,1,5.562175103482181,,,1,0.4445955455303192
1,stormfront_radical,1,7.5782335351795105,,,1,0.4664759039878845
1,stormfront_radical,1,4.88131468866252,,,1,0.4414474070072174
1,stormfront_radical,1,7.618320696373294,,,1,0.4531019628047943
1,stormfront_radical,1,5.576795860155792,,,1,0.4504154324531555
1,stormfront_radical,1,7.220345527657231,,,1,0.45761680603027344
1,stormfront_radical,1,6.244338826734994,,,1,0.4478053152561188
1,stormfront_radical,1,8.559847386417742,,,1,0.4577389657497406
1,stormfront_radical,1,5.621373085272675,,,1,0.450613409280777
1,stormfront_radical,1,7.06292438408908,,,1,0.44745489954948425
1,stormfront_radical,1,7.323681525746615,,,1,0.4729977548122406
1,stormfront_radical,1,6.921348714304333,,,1,0.45715266466140747
1,stormfront_radical,1,7.139895074917651,,,1,0.4427613317966461
1,stormfront_radical,0,12.390968854412183,,,1,0.06603037565946579
1,stormfront_radical,1,6.805549433798569,,,1,0.45627984404563904
1,riabi_immigrants_en_radical,1,6.411800575237926,,,1,0.4319615066051483
1,riabi_immigrants_en_radical,1,6.020193200245374,,,1,0.45683327317237854
1,riabi_immigrants_en_radical,1,5.864211422463236,,,1,0.4285851716995239
1,riabi_immigrants_en_radical,1,6.45023150509266,,,1,0.46154341101646423
1,riabi_immigrants_en_radical,1,6.197360875658109,,,1,0.45328056812286377
1,riabi_immigrants_en_radical,0,12.541782627299273,,,1,0.0766865536570549
1,riabi_immigrants_en_radical,1,5.767467642904047,,,1,0.43116647005081177
1,riabi_immigrants_en_radical,1,6.819080540364733,,,1,0.45648398995399475
1,riabi_immigrants_en_radical,1,6.781521796355562,,,1,0.44423723220825195
1,riabi_immigrants_en_radical,0,14.373076689357708,,,1,0.049856722354888916
1,riabi_immigrants_en_radical,1,5.417286095799247,,,1,0.4483603835105896
1,riabi_immigrants_en_radical,1,8.239822813993795,,,1,0.4380019009113312
1,riabi_immigrants_en_radical,1,7.625724807479751,,,1,0.45844486355781555
1,riabi_immigrants_en_radical,0,12.478249342616735,,,1,0.060811858624219894
1,riabi_immigrants_en_radical,1,6.260264123563532,,,1,0.4413774013519287
1,riabi_immigrants_en_radical,0,11.758680731528976,,,1,0.06732837855815887
1,riabi_immigrants_en_radical,1,5.946427633724409,,,1,0.4558660089969635
1,riabi_immigrants_en_radical,0,13.797894551099347,,,1,0.056330788880586624
1,riabi_immigrants_en_radical,1,7.554671355233258,,,1,0.4524737596511841
1,riabi_immigrants_en_radical,1,6.980821368818662,,,1,0.46115976572036743
1,riabi_immigrants_en_radical,0,13.071883553324309,,,1,0.052263181656599045
1,riabi_immigrants_en_radical,0,11.496454163960237,,,1,0.07657787203788757
1,riabi_immigrants_en_radical,1,4.168132898853976,,,1,0.43934375047683716
1,riabi_immigrants_en_radical,1,8.306830409418266,,,1,0.446646124124527
1,riabi_immigrants_en_radical,1,6.173264508146542,,,1,0.44890323281288147
1,riabi_immigrants_en_radical,1,6.722023768489082,,,1,0.46119076013565063
1,riabi_immigrants_en_radical,0,10.95410064730431,,,1,0.0634208470582962
1,riabi_immigrants_en_radical,0,12.679148553274683,,,1,0.09176287800073624
1,riabi_immigrants_en_radical,1,5.66929798135177,,,1,0.4489237368106842
1,riabi_immigrants_en_radical,1,7.46680353704034,,,1,0.46408337354660034
1,riabi_immigrants_en_radical,0,10.397340190958094,,,1,0.07139706611633301
1,riabi_immigrants_en_radical,1,6.868515197719014,,,1,0.465685099363327
1,riabi_immigrants_en_radical,1,5.703636366917973,,,1,0.4582979381084442
1,riabi_immigrants_en_radical,1,5.8720351250590515,,,1,0.4404101073741913
1,riabi_immigrants_en_radical,0,8.40841111577095,,,1,0.05693959817290306
1,riabi_immigrants_en_radical,1,6.238869926842761,,,1,0.46511906385421753
1,riabi_immigrants_en_radical,0,9.353054749195536,,,1,0.06462619453668594
